Date,Time,Sender_account,Receiver_account,Amount,Laundering_type,Cycle_ID,Cycle_Length,Hop_Number
2022-10-07,14:12:28,7084814851,6206407074,1235.65,Normal_Group,473,4,1
2022-10-13,16:41:32,6206407074,7084814851,9381.52,Normal_Group,473,4,2
2022-10-15,06:14:40,7084814851,3962109803,1641.99,Normal_Group,473,4,3
2022-11-02,22:12:22,3962109803,7084814851,1427.6,Normal_Group,473,4,4
2022-10-07,19:39:29,8767239602,2822737526,814.35,Normal_Group,474,4,1
2022-10-15,00:39:52,2822737526,8767239602,5654.54,Normal_Group,474,4,2
2022-10-17,08:53:25,8767239602,3034691079,2955.65,Normal_Group,474,4,3
2022-10-22,11:58:35,3034691079,8767239602,900.43,Normal_Group,474,4,4
2022-10-08,10:04:47,9673253200,3291083297,4086.7,Normal_Group,475,4,1
2022-10-12,21:58:50,3291083297,9673253200,3490.8,Normal_Group,475,4,2
2022-10-13,20:56:09,9673253200,3311264943,4281.8,Normal_Group,475,4,3
2022-10-27,08:42:01,3311264943,9673253200,3847.31,Normal_Group,475,4,4
2022-10-07,17:05:40,4188621357,7296379302,1130.22,Normal_Group,476,4,1
2022-10-25,17:10:21,7296379302,4188621357,6143.7,Normal_Group,476,4,2
2022-11-11,19:22:36,4188621357,7627823590,3023.33,Normal_Group,476,4,3
2023-01-05,02:21:25,7627823590,4188621357,1150.26,Normal_Group,476,4,4
2022-10-07,14:11:03,1352768610,5636542108,17347.35,Normal_Group,477,4,1
2022-10-07,14:44:24,5636542108,1352768610,4343.14,Normal_Group,477,4,2
2022-10-08,16:32:17,1352768610,9444300704,10868.4,Normal_Group,477,4,3
2022-10-31,18:45:20,9444300704,1352768610,16464.01,Normal_Group,477,4,4
2022-10-08,11:07:03,1696366856,6643988553,5703.03,Normal_Group,478,4,1
2022-11-07,20:41:17,6643988553,1696366856,1916.55,Normal_Group,478,4,2
2022-11-08,10:45:03,1696366856,4560448051,990.17,Normal_Group,478,4,3
2022-11-21,02:40:43,4560448051,1696366856,5218.51,Normal_Group,478,4,4
2022-10-07,13:27:59,3474800855,345087914,7493.02,Normal_Group,479,4,1
2022-10-17,23:30:50,345087914,3474800855,8943.19,Normal_Group,479,4,2
2022-10-21,04:20:56,3474800855,4744542564,7909.51,Normal_Group,479,4,3
2022-10-29,04:42:31,4744542564,3474800855,7748.32,Normal_Group,479,4,4
2022-10-08,23:51:08,1661672152,4863255112,16099.22,Normal_Mutual,480,4,1
2022-11-05,14:41:52,4863255112,1661672152,15451.55,Normal_Mutual,480,4,2
2022-12-15,23:16:32,1661672152,7852131464,15467.46,Normal_Mutual,480,4,3
2023-01-31,12:04:19,7852131464,1661672152,15301.14,Normal_Mutual,480,4,4
2022-10-07,11:15:05,5751050781,1105549394,14659.86,Normal_Mutual,481,4,1
2022-11-20,19:01:51,1105549394,5751050781,14165.95,Normal_Mutual,481,4,2
2022-12-08,13:11:33,5751050781,9484556464,13057.33,Normal_Mutual,481,4,3
2023-01-16,13:05:11,9484556464,5751050781,12804.88,Normal_Mutual,481,4,4
2022-10-07,11:03:08,2836869610,1923987358,1041.61,Normal_Group,482,4,1
2022-10-10,21:06:56,1923987358,2836869610,5376.95,Normal_Group,482,4,2
2022-10-12,07:49:25,2836869610,9341085847,7150.34,Normal_Group,482,4,3
2022-12-09,13:16:53,9341085847,2836869610,1219.01,Normal_Group,482,4,4
2022-10-07,13:38:04,8686333670,7006170604,1123.31,Normal_Group,483,4,1
2022-10-17,22:39:20,7006170604,8686333670,3439.39,Normal_Group,483,4,2
2022-10-18,19:27:05,8686333670,4051481435,9587.47,Normal_Group,483,4,3
2022-10-26,09:21:00,4051481435,8686333670,1007.31,Normal_Group,483,4,4
2022-10-08,18:30:29,3770534770,6185475509,2493.29,Normal_Group,484,4,1
2022-10-11,08:08:53,6185475509,3770534770,2829.49,Normal_Group,484,4,2
2022-10-12,13:57:21,3770534770,421022002,524.29,Normal_Group,484,4,3
2022-10-27,15:24:08,421022002,3770534770,2219.87,Normal_Group,484,4,4
2022-10-09,12:37:11,9285766636,8564358307,31418.26,Normal_Mutual,485,4,1
2022-11-09,18:31:46,8564358307,9285766636,31314.23,Normal_Mutual,485,4,2
2023-04-23,20:58:20,9285766636,563919556,34265.25,Normal_Mutual,485,4,3
2023-06-10,19:38:39,563919556,9285766636,34694.9,Normal_Mutual,485,4,4
2022-10-07,21:08:33,5836602869,5926158420,12887.48,Normal_Group,486,4,1
2022-10-19,06:34:31,5926158420,5836602869,9764.11,Normal_Group,486,4,2
2022-10-25,18:52:59,5836602869,6441036215,7247.56,Normal_Group,486,4,3
2023-05-24,20:34:44,6441036215,5836602869,10526.37,Normal_Group,486,4,4
2022-10-07,14:22:05,8338562032,6974188639,2238.27,Normal_Group,487,4,1
2022-10-09,20:51:41,6974188639,8338562032,4432.93,Normal_Group,487,4,2
2022-10-10,18:10:15,8338562032,1140842488,3528.24,Normal_Group,487,4,3
2022-10-22,08:13:45,1140842488,8338562032,2549.86,Normal_Group,487,4,4
2022-10-07,21:06:35,3449625647,3883006038,5028.54,Normal_Group,488,4,1
2022-10-07,22:02:42,3883006038,3449625647,1401.54,Normal_Group,488,4,2
2022-10-15,09:21:56,3449625647,1388576566,3773.53,Normal_Group,488,4,3
2023-01-06,18:21:20,1388576566,3449625647,6013.17,Normal_Group,488,4,4
2022-10-07,11:53:55,838027768,8403501745,15271.72,Normal_Group,489,4,1
2022-10-08,19:53:24,8403501745,838027768,6260.0,Normal_Group,489,4,2
2022-10-11,04:34:09,838027768,1288214258,12658.37,Normal_Group,489,4,3
2023-01-19,08:21:16,1288214258,838027768,12357.31,Normal_Group,489,4,4
2022-10-07,13:50:17,3541847942,3542423395,4738.41,Normal_Group,490,4,1
2022-10-10,21:21:15,3542423395,3541847942,1013.93,Normal_Group,490,4,2
2022-10-14,22:30:07,3541847942,2832915435,3147.02,Normal_Group,490,4,3
2022-10-26,11:46:27,2832915435,3541847942,5302.41,Normal_Group,490,4,4
2022-10-07,16:01:45,4481201444,6276762285,7907.16,Normal_Group,491,4,1
2022-10-11,03:07:12,6276762285,4481201444,13955.76,Normal_Group,491,4,2
2022-10-11,15:04:18,4481201444,4098271988,6589.92,Normal_Group,491,4,3
2022-10-29,18:11:25,4098271988,4481201444,6600.75,Normal_Group,491,4,4
2022-11-23,15:44:47,9909767347,3476117249,11052.03,Normal_Mutual,492,4,1
2022-12-30,00:13:15,3476117249,9909767347,10949.64,Normal_Mutual,492,4,2
2023-05-05,20:04:44,9909767347,9453538757,107932.78,Normal_Plus_Mutual,492,4,3
2023-07-05,07:31:32,9453538757,9909767347,9583.89,Normal_Plus_Mutual,492,4,4
2022-12-01,20:55:04,4339850439,1039946683,38728.66,Normal_Mutual,493,4,1
2023-01-04,15:35:56,1039946683,4339850439,38674.56,Normal_Mutual,493,4,2
2023-02-09,06:12:08,4339850439,6661342869,452994.39,Normal_Plus_Mutual,493,4,3
2023-03-09,22:27:01,6661342869,4339850439,41947.05,Normal_Plus_Mutual,493,4,4
2022-10-07,17:25:11,1454621560,339928365,428.47,Normal_Group,494,4,1
2022-10-17,10:34:42,339928365,1454621560,1539.19,Normal_Group,494,4,2
2022-10-18,22:13:08,1454621560,8313055447,1501.91,Normal_Group,494,4,3
2022-10-31,19:33:27,8313055447,1454621560,424.22,Normal_Group,494,4,4
2022-10-08,16:31:21,2537003174,9542924106,4530.02,Normal_Group,495,4,1
2022-10-09,19:19:56,9542924106,2537003174,2285.98,Normal_Group,495,4,2
2022-10-12,10:24:05,2537003174,1780797402,1682.1,Normal_Group,495,4,3
2022-10-27,15:06:00,1780797402,2537003174,3739.63,Normal_Group,495,4,4
2022-10-07,11:22:14,9824280342,1117983911,5486.12,Normal_Group,496,4,1
2022-10-14,08:36:07,1117983911,9824280342,2931.25,Normal_Group,496,4,2
2022-10-14,12:56:37,9824280342,8475576653,4650.82,Normal_Group,496,4,3
2022-11-15,01:00:07,8475576653,9824280342,5542.7,Normal_Group,496,4,4
2022-10-07,22:01:24,4818981805,8544018339,1653.47,Normal_Group,497,4,1
2022-10-09,04:02:55,8544018339,4818981805,11572.43,Normal_Group,497,4,2
2022-10-18,19:52:35,4818981805,7230791717,10121.73,Normal_Group,497,4,3
2022-10-26,18:58:22,7230791717,4818981805,1670.92,Normal_Group,497,4,4
2022-10-08,05:07:16,6091805764,8281651816,15764.35,Normal_Group,498,4,1
2022-10-09,11:39:12,8281651816,6091805764,2652.47,Normal_Group,498,4,2
2022-10-13,19:01:20,6091805764,4474562694,2068.05,Normal_Group,498,4,3
2023-01-31,22:36:01,4474562694,6091805764,13001.29,Normal_Group,498,4,4
2022-10-07,14:16:46,8539953506,9855504386,1261.95,Normal_Group,499,4,1
2022-10-11,17:17:06,9855504386,8539953506,1064.34,Normal_Group,499,4,2
2022-10-12,09:13:18,8539953506,1618995515,5671.07,Normal_Group,499,4,3
2023-02-10,14:46:13,1618995515,8539953506,1513.79,Normal_Group,499,4,4
2022-10-07,10:51:31,4238032930,7135138536,6749.48,Normal_Group,500,4,1
2022-10-12,13:17:22,7135138536,4238032930,2603.23,Normal_Group,500,4,2
2022-10-14,12:43:24,4238032930,1932360798,6198.59,Normal_Group,500,4,3
2022-10-31,15:38:14,1932360798,4238032930,6929.38,Normal_Group,500,4,4
2022-10-09,08:33:31,9500414127,9156574780,17177.17,Normal_Group,501,4,1
2022-10-13,06:35:58,9156574780,9500414127,1081.08,Normal_Group,501,4,2
2022-10-30,11:39:25,9500414127,5556644268,568.62,Normal_Group,501,4,3
2022-11-09,10:36:53,5556644268,9500414127,18569.1,Normal_Group,501,4,4
2022-10-07,20:19:25,4595501668,4788571066,10545.75,Normal_Group,502,4,1
2022-10-11,12:55:26,4788571066,4595501668,7425.12,Normal_Group,502,4,2
2022-10-15,09:34:42,4595501668,3079936041,19579.68,Normal_Group,502,4,3
2022-11-26,16:21:01,3079936041,4595501668,10439.51,Normal_Group,502,4,4
2022-10-07,22:55:47,3710129280,3765248645,65923.28,Normal_Mutual,503,4,1
2022-11-20,22:26:37,3765248645,3710129280,65141.19,Normal_Mutual,503,4,2
2023-04-05,17:17:12,3710129280,2998220482,74614.71,Normal_Mutual,503,4,3
2023-05-16,10:07:13,2998220482,3710129280,74595.32,Normal_Mutual,503,4,4
2022-11-21,14:15:01,2663243313,5047187952,16860.98,Normal_Mutual,504,4,1
2022-12-30,01:29:51,5047187952,2663243313,17070.26,Normal_Mutual,504,4,2
2023-03-25,11:00:00,2663243313,7055042016,212725.28,Normal_Plus_Mutual,504,4,3
2023-04-25,14:33:57,7055042016,2663243313,15702.21,Normal_Plus_Mutual,504,4,4
2022-10-09,08:13:58,5411572588,4077989497,6345.12,Normal_Group,505,4,1
2022-10-22,21:46:55,4077989497,5411572588,542.93,Normal_Group,505,4,2
2022-10-24,00:22:42,5411572588,9499313567,5348.65,Normal_Group,505,4,3
2022-11-07,22:29:39,9499313567,5411572588,5421.44,Normal_Group,505,4,4
2022-10-07,11:20:55,3548585281,2624357754,2495.97,Normal_Group,506,4,1
2022-10-15,14:01:45,2624357754,3548585281,353.66,Normal_Group,506,4,2
2022-10-16,11:33:03,3548585281,4263646026,369.81,Normal_Group,506,4,3
2022-11-11,20:30:29,4263646026,3548585281,2664.07,Normal_Group,506,4,4
2022-10-07,14:51:11,4924631375,8020361872,290.31,Normal_Group,507,4,1
2022-10-11,06:54:06,8020361872,4924631375,1398.86,Normal_Group,507,4,2
2022-11-11,09:04:02,4924631375,8540403496,2486.73,Normal_Group,507,4,3
2022-12-04,15:27:40,8540403496,4924631375,279.16,Normal_Group,507,4,4
2022-10-07,14:37:52,6183867950,8431460847,3320.04,Normal_Group,508,4,1
2022-10-15,17:03:00,8431460847,6183867950,2607.42,Normal_Group,508,4,2
2022-10-15,18:49:36,6183867950,864439297,4838.04,Normal_Group,508,4,3
2022-10-21,14:34:57,864439297,6183867950,3491.31,Normal_Group,508,4,4
2022-10-07,19:48:52,625522099,7704328810,7815.74,Normal_Mutual,509,4,1
2022-11-01,08:37:23,7704328810,625522099,7814.4,Normal_Mutual,509,4,2
2023-01-29,02:05:06,625522099,1913635883,131792.34,Normal_Plus_Mutual,509,4,3
2023-02-28,16:30:38,1913635883,625522099,7221.28,Normal_Plus_Mutual,509,4,4
2022-10-07,23:27:00,9920072940,3892153682,1039.85,Normal_Group,510,4,1
2022-10-10,20:24:05,3892153682,9920072940,1510.99,Normal_Group,510,4,2
2022-10-11,11:57:55,9920072940,7308818509,6533.06,Normal_Group,510,4,3
2022-12-22,22:51:53,7308818509,9920072940,1230.98,Normal_Group,510,4,4
2022-10-11,18:55:22,6441294949,5403346853,33287.01,Normal_Mutual,511,4,1
2022-11-15,19:39:54,5403346853,6441294949,32977.85,Normal_Mutual,511,4,2
2022-11-15,23:19:36,6441294949,8575198442,34997.79,Normal_Mutual,511,4,3
2022-12-19,19:08:09,8575198442,6441294949,34305.26,Normal_Mutual,511,4,4
2022-10-12,16:23:40,2656635410,4133399412,18136.53,Normal_Mutual,512,4,1
2022-11-12,11:28:32,4133399412,2656635410,17953.98,Normal_Mutual,512,4,2
2023-02-04,05:10:19,2656635410,5688402880,365032.98,Normal_Plus_Mutual,512,4,3
2023-04-04,17:01:01,5688402880,2656635410,21051.16,Normal_Plus_Mutual,512,4,4
2022-10-20,15:21:57,3362456718,6347452467,40100.52,Normal_Mutual,513,4,1
2022-12-06,12:51:56,6347452467,3362456718,40861.44,Normal_Mutual,513,4,2
2023-06-05,15:50:50,3362456718,4886731016,487245.67,Normal_Plus_Mutual,513,4,3
2023-07-05,16:11:08,4886731016,3362456718,37056.44,Normal_Plus_Mutual,513,4,4
2022-11-23,23:40:28,3702143152,1044663199,13358.66,Normal_Mutual,514,4,1
2022-12-26,13:00:37,1044663199,3702143152,13143.21,Normal_Mutual,514,4,2
2023-01-19,06:40:32,3702143152,6829319178,225453.78,Normal_Plus_Mutual,514,4,3
2023-02-19,11:55:54,6829319178,3702143152,12166.72,Normal_Plus_Mutual,514,4,4
2022-12-23,12:31:09,6124103463,3862430542,23984.78,Normal_Mutual,515,4,1
2023-01-31,01:18:10,3862430542,6124103463,23861.51,Normal_Mutual,515,4,2
2023-05-20,21:45:27,6124103463,9818101209,258354.65,Normal_Plus_Mutual,515,4,3
2023-08-20,12:00:12,9818101209,6124103463,21871.53,Normal_Plus_Mutual,515,4,4
2023-02-09,08:13:00,9164386755,4189584185,26907.81,Normal_Mutual,516,4,1
2023-03-24,16:29:38,4189584185,9164386755,26504.62,Normal_Mutual,516,4,2
2023-06-12,23:33:43,9164386755,8448249928,299379.8,Normal_Plus_Mutual,516,4,3
2023-08-12,21:11:38,8448249928,9164386755,28982.89,Normal_Plus_Mutual,516,4,4
2022-10-30,01:50:32,2557136116,1311087534,10296.61,Normal_Mutual,517,4,1
2022-11-30,04:22:29,1311087534,2557136116,10430.77,Normal_Mutual,517,4,2
2022-12-15,16:11:04,2557136116,8627948078,158395.34,Normal_Plus_Mutual,517,4,3
2023-02-15,06:42:05,8627948078,2557136116,9180.11,Normal_Plus_Mutual,517,4,4
2022-11-03,19:46:04,9989176693,4742829827,35509.83,Normal_Mutual,518,4,1
2022-12-07,18:10:26,4742829827,9989176693,36132.75,Normal_Mutual,518,4,2
2023-01-28,11:57:37,9989176693,9384729076,414432.2,Normal_Plus_Mutual,518,4,3
2023-02-28,15:50:50,9384729076,9989176693,40040.7,Normal_Plus_Mutual,518,4,4
2022-10-07,19:23:28,3621927221,4800795228,1273.66,Normal_Group,519,4,1
2022-10-12,21:05:25,4800795228,3621927221,8392.68,Normal_Group,519,4,2
2022-10-16,09:54:29,3621927221,1484706818,1003.68,Normal_Group,519,4,3
2022-10-17,17:52:00,1484706818,3621927221,1318.81,Normal_Group,519,4,4
2022-10-07,20:39:35,1612506916,51956937,390.92,Normal_Group,520,4,1
2022-10-18,17:16:56,51956937,1612506916,2785.36,Normal_Group,520,4,2
2022-10-22,13:54:37,1612506916,4081687926,15262.29,Normal_Group,520,4,3
2022-11-25,17:56:52,4081687926,1612506916,350.36,Normal_Group,520,4,4
2022-10-07,14:35:10,3913880864,355839373,413.69,Normal_Group,521,4,1
2022-10-07,15:36:07,355839373,3913880864,1923.58,Normal_Group,521,4,2
2022-10-20,21:31:11,3913880864,6976005629,1308.03,Normal_Group,521,4,3
2023-01-18,13:46:55,6976005629,3913880864,355.72,Normal_Group,521,4,4
2022-10-07,15:22:12,7641911870,6205292504,14478.88,Normal_Group,522,4,1
2022-11-14,17:15:32,6205292504,7641911870,2821.23,Normal_Group,522,4,2
2022-11-17,09:38:02,7641911870,1322430023,5344.43,Normal_Group,522,4,3
2022-11-18,17:51:05,1322430023,7641911870,11961.09,Normal_Group,522,4,4
2022-10-07,11:52:09,9564509128,1331695059,7656.13,Normal_Group,523,4,1
2022-10-15,10:42:54,1331695059,9564509128,18703.02,Normal_Group,523,4,2
2022-10-15,18:50:02,9564509128,4908565664,1430.33,Normal_Group,523,4,3
2022-10-20,19:00:37,4908565664,9564509128,7741.07,Normal_Group,523,4,4
2022-10-07,12:26:02,6006732709,2314836559,14473.49,Normal_Group,524,4,1
2022-10-14,04:15:10,2314836559,6006732709,1832.6,Normal_Group,524,4,2
2022-10-18,14:55:52,6006732709,6488093348,5082.02,Normal_Group,524,4,3
2022-11-03,17:37:24,6488093348,6006732709,12423.42,Normal_Group,524,4,4
2022-10-07,19:00:07,206167940,2940749968,4837.86,Normal_Group,525,4,1
2022-10-12,05:33:06,2940749968,206167940,1931.18,Normal_Group,525,4,2
2022-10-14,21:54:56,206167940,1996354218,1075.56,Normal_Group,525,4,3
2022-11-10,18:19:14,1996354218,206167940,4599.64,Normal_Group,525,4,4
2022-10-08,10:37:20,7391227991,2547158022,18152.53,Normal_Group,526,4,1
2022-10-09,10:43:26,2547158022,7391227991,6452.84,Normal_Group,526,4,2
2022-10-11,20:00:46,7391227991,7713991215,1340.85,Normal_Group,526,4,3
2022-10-29,18:22:02,7713991215,7391227991,17076.16,Normal_Group,526,4,4
2022-10-07,13:32:52,6561906114,7942915175,2078.47,Normal_Group,527,4,1
2022-10-29,21:03:14,7942915175,6561906114,2263.88,Normal_Group,527,4,2
2022-10-30,20:31:18,6561906114,7066483054,3113.83,Normal_Group,527,4,3
2022-11-07,23:19:21,7066483054,6561906114,2112.05,Normal_Group,527,4,4
2022-12-09,16:11:24,1507824351,2126120128,31881.42,Normal_Mutual,528,4,1
2023-01-21,12:02:59,2126120128,1507824351,32201.97,Normal_Mutual,528,4,2
2023-03-29,10:51:37,1507824351,3180814274,505450.11,Normal_Plus_Mutual,528,4,3
2023-05-29,22:45:44,3180814274,1507824351,32515.15,Normal_Plus_Mutual,528,4,4
2022-10-07,13:11:39,7228171825,937896594,3662.84,Normal_Group,529,4,1
2022-10-08,11:34:04,937896594,7228171825,5411.14,Normal_Group,529,4,2
2022-10-09,08:24:14,7228171825,9874709914,1204.73,Normal_Group,529,4,3
2022-10-10,13:33:55,9874709914,7228171825,4142.79,Normal_Group,529,4,4
2022-10-07,18:01:17,447076893,8767259362,1610.97,Normal_Group,530,4,1
2022-10-09,19:15:01,8767259362,447076893,3149.41,Normal_Group,530,4,2
2022-10-10,14:55:25,447076893,3157694684,1258.04,Normal_Group,530,4,3
2022-10-16,21:08:55,3157694684,447076893,1548.73,Normal_Group,530,4,4
2022-10-07,16:06:34,3514079107,5708253629,81339.01,Normal_Mutual,531,4,1
2022-11-11,02:47:05,5708253629,3514079107,80929.4,Normal_Mutual,531,4,2
2022-11-25,20:18:56,3514079107,2915224836,84687.13,Normal_Mutual,531,4,3
2023-01-19,00:28:01,2915224836,3514079107,83429.33,Normal_Mutual,531,4,4
2022-10-07,17:37:56,9844781055,7533532620,785.05,Normal_Group,532,4,1
2022-10-09,10:02:23,7533532620,9844781055,1780.61,Normal_Group,532,4,2
2022-10-10,09:54:12,9844781055,2849411680,1866.41,Normal_Group,532,4,3
2022-10-14,17:10:02,2849411680,9844781055,733.01,Normal_Group,532,4,4
2022-10-07,14:49:38,5901930134,6842490177,2193.85,Normal_Group,533,4,1
2022-10-09,18:52:06,6842490177,5901930134,410.52,Normal_Group,533,4,2
2022-10-10,09:23:44,5901930134,2881551921,6674.04,Normal_Group,533,4,3
2023-01-07,18:53:35,2881551921,5901930134,1775.92,Normal_Group,533,4,4
2022-10-07,10:47:35,8960679541,505070381,3194.47,Normal_Group,534,4,1
2022-10-30,18:35:17,505070381,8960679541,484.33,Normal_Group,534,4,2
2022-10-31,18:31:31,8960679541,8529876330,7201.14,Normal_Group,534,4,3
2022-12-23,22:25:07,8529876330,8960679541,2623.13,Normal_Group,534,4,4
2022-10-07,12:25:07,6510565170,6469512649,1692.46,Normal_Group,535,4,1
2022-10-10,11:30:12,6469512649,6510565170,7279.93,Normal_Group,535,4,2
2022-10-10,13:25:22,6510565170,6972698452,2329.73,Normal_Group,535,4,3
2022-10-13,21:50:06,6972698452,6510565170,2000.21,Normal_Group,535,4,4
2022-10-08,00:23:14,5929537709,9560939943,2077.32,Normal_Group,536,4,1
2022-10-08,23:09:18,9560939943,5929537709,1564.28,Normal_Group,536,4,2
2022-10-10,18:57:15,5929537709,709885301,946.3,Normal_Group,536,4,3
2022-10-11,10:13:17,709885301,5929537709,2276.09,Normal_Group,536,4,4
2022-10-07,19:09:20,7954352634,4798319420,7282.35,Normal_Group,537,4,1
2022-10-13,16:13:17,4798319420,7954352634,6231.77,Normal_Group,537,4,2
2022-10-16,06:30:52,7954352634,6280182240,1149.4,Normal_Group,537,4,3
2022-11-13,17:40:07,6280182240,7954352634,5920.64,Normal_Group,537,4,4
2022-10-26,13:28:28,1901465174,9856179263,82711.06,Normal_Plus_Mutual,538,4,1
2022-11-26,19:40:24,9856179263,1901465174,4737.86,Normal_Plus_Mutual,538,4,2
2023-06-23,15:07:16,1901465174,4444948540,65685.28,Normal_Mutual,538,4,3
2023-07-25,06:39:05,4444948540,1901465174,66456.8,Normal_Mutual,538,4,4
2022-11-09,18:23:41,2320891132,5702107326,75169.5,Normal_Plus_Mutual,539,4,1
2022-12-09,23:14:00,5702107326,2320891132,6461.98,Normal_Plus_Mutual,539,4,2
2023-03-28,19:21:56,2320891132,4963620531,66237.46,Normal_Mutual,539,4,3
2023-05-10,12:40:31,4963620531,2320891132,65446.6,Normal_Mutual,539,4,4
2022-10-08,20:50:11,9781717277,4579098739,7087.8,Normal_Group,540,4,1
2022-10-11,22:45:01,4579098739,9781717277,2077.9,Normal_Group,540,4,2
2022-10-13,18:10:23,9781717277,679671195,1964.17,Normal_Group,540,4,3
2023-01-20,18:19:24,679671195,9781717277,5912.86,Normal_Group,540,4,4
2022-10-08,01:11:34,8325668773,6253512345,3008.04,Normal_Group,541,4,1
2022-10-08,05:40:21,6253512345,8325668773,496.54,Normal_Group,541,4,2
2022-10-14,08:27:44,8325668773,9061095790,519.0,Normal_Group,541,4,3
2022-10-26,13:15:05,9061095790,8325668773,2579.26,Normal_Group,541,4,4
2022-10-07,18:23:48,2843358233,9984324098,2294.45,Normal_Group,542,4,1
2022-10-12,21:54:18,9984324098,2843358233,1695.09,Normal_Group,542,4,2
2022-10-13,10:02:45,2843358233,4837629779,963.03,Normal_Group,542,4,3
2022-10-20,16:28:52,4837629779,2843358233,2386.63,Normal_Group,542,4,4
2022-10-07,16:56:56,8705215411,5167637113,9141.93,Normal_Group,543,4,1
2022-10-08,15:11:22,5167637113,8705215411,2806.44,Normal_Group,543,4,2
2022-10-09,08:41:54,8705215411,6972559734,359.6,Normal_Group,543,4,3
2022-10-15,16:24:58,6972559734,8705215411,8395.71,Normal_Group,543,4,4
2022-10-07,20:30:16,7052455637,3929345024,8542.19,Normal_Group,544,4,1
2022-10-10,13:49:01,3929345024,7052455637,5345.06,Normal_Group,544,4,2
2022-10-12,03:44:50,7052455637,964662955,1174.62,Normal_Group,544,4,3
2022-11-23,23:51:46,964662955,7052455637,9160.61,Normal_Group,544,4,4
2022-10-07,12:25:56,1227954939,2011043679,5149.05,Normal_Group,545,4,1
2022-10-08,12:43:53,2011043679,1227954939,3005.04,Normal_Group,545,4,2
2022-10-11,13:56:12,1227954939,2854521687,18334.46,Normal_Group,545,4,3
2022-10-20,08:41:22,2854521687,1227954939,4593.23,Normal_Group,545,4,4
2022-10-09,21:29:42,5175487903,7121998233,12450.58,Normal_Mutual,546,4,1
2022-10-26,12:44:49,7121998233,5175487903,12601.95,Normal_Mutual,546,4,2
2023-05-11,23:07:24,5175487903,7617684941,13001.76,Normal_Mutual,546,4,3
2023-06-13,10:37:37,7617684941,5175487903,13032.27,Normal_Mutual,546,4,4
2022-10-08,08:38:08,5792435301,3379386936,13551.42,Normal_Mutual,547,4,1
2022-11-19,19:28:25,3379386936,5792435301,13643.45,Normal_Mutual,547,4,2
2023-03-13,10:50:22,5792435301,4808545728,114009.6,Normal_Plus_Mutual,547,4,3
2023-06-13,15:52:17,4808545728,5792435301,11146.51,Normal_Plus_Mutual,547,4,4
2022-10-07,20:08:04,608997915,5092152216,2672.08,Normal_Group,548,4,1
2022-10-10,16:27:29,5092152216,608997915,2136.22,Normal_Group,548,4,2
2022-10-10,23:59:31,608997915,433828017,1776.01,Normal_Group,548,4,3
2022-10-19,14:18:49,433828017,608997915,2440.34,Normal_Group,548,4,4
2022-10-08,11:47:48,7159897484,3029113254,7381.71,Normal_Group,549,4,1
2022-10-13,21:44:20,3029113254,7159897484,4464.6,Normal_Group,549,4,2
2022-10-15,15:00:40,7159897484,6139521775,1650.08,Normal_Group,549,4,3
2023-01-22,13:17:41,6139521775,7159897484,8145.25,Normal_Group,549,4,4
2022-10-08,13:40:31,599606329,1559853105,27698.18,Normal_Mutual,550,4,1
2022-11-11,17:57:15,1559853105,599606329,27715.28,Normal_Mutual,550,4,2
2023-01-27,15:40:12,599606329,5043947562,21824.11,Normal_Mutual,550,4,3
2023-03-13,17:05:10,5043947562,599606329,22179.61,Normal_Mutual,550,4,4
2022-11-04,09:28:12,7096932972,5075977468,7299.16,Normal_Mutual,551,4,1
2022-12-12,09:12:00,5075977468,7096932972,7165.94,Normal_Mutual,551,4,2
2023-03-04,14:41:43,7096932972,6657792817,128548.52,Normal_Plus_Mutual,551,4,3
2023-07-04,18:37:10,6657792817,7096932972,6775.41,Normal_Plus_Mutual,551,4,4
2022-10-09,16:22:00,5846327001,2206814164,9623.72,Normal_Mutual,552,4,1
2022-11-05,08:46:50,2206814164,5846327001,9750.08,Normal_Mutual,552,4,2
2022-12-14,14:48:19,5846327001,565662017,169254.67,Normal_Plus_Mutual,552,4,3
2023-02-14,18:34:22,565662017,5846327001,10048.0,Normal_Plus_Mutual,552,4,4
2022-10-07,11:22:45,8794766352,5800246902,4580.72,Normal_Group,553,4,1
2022-10-14,05:31:45,5800246902,8794766352,2427.51,Normal_Group,553,4,2
2022-10-14,10:54:17,8794766352,8018434293,1102.45,Normal_Group,553,4,3
2022-11-16,09:28:30,8018434293,8794766352,4506.66,Normal_Group,553,4,4
2022-10-07,15:26:19,1788318949,1682536094,6711.17,Normal_Group,554,4,1
2022-10-14,09:36:12,1682536094,1788318949,717.6,Normal_Group,554,4,2
2022-10-16,22:28:31,1788318949,6683857017,14183.66,Normal_Group,554,4,3
2022-10-27,11:28:21,6683857017,1788318949,6467.76,Normal_Group,554,4,4
2022-10-07,13:59:12,9536387399,4256941663,5423.19,Normal_Group,555,4,1
2022-10-07,23:32:16,4256941663,9536387399,10044.5,Normal_Group,555,4,2
2022-10-10,07:15:48,9536387399,7196880602,2636.93,Normal_Group,555,4,3
2022-10-17,08:10:07,7196880602,9536387399,5478.09,Normal_Group,555,4,4
2022-10-07,19:05:00,8457761196,5242632452,8466.83,Normal_Group,556,4,1
